"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"Haus31"	3.81047923953806e-39	0.269405500718743	0.322	0.437	1.18326811825375e-34	"12"	"Haus3"
"Gigyf24"	9.04952183056375e-39	0.324353466133609	0.248	0.397	2.81014801404496e-34	"12"	"Gigyf2"
"Cox163"	1.04740925699923e-38	0.732474144606706	0.991	0.828	3.25251996575972e-34	"12"	"Cox16"
"Klf24"	1.28616856331587e-38	0.365743403675018	0.307	0.419	3.99393923966476e-34	"12"	"Klf2"
"Dennd5b2"	1.64983263983567e-38	0.548691927725984	0.354	0.545	5.1232252964817e-34	"12"	"Dennd5b"
"Magt12"	8.51951530468806e-38	0.431563665732926	0.375	0.626	2.64556508756478e-33	"12"	"Magt1"
"Iglv3"	9.66089241885542e-38	0.922493320931087	0.625	0.094	2.99999692282717e-33	"12"	"Iglv3"
"Rpl375"	1.10848532255724e-37	0.778730043792089	1	0.996	3.44217947213701e-33	"12"	"Rpl37"
"Prmt7"	1.12901051705016e-37	0.272487636130792	0.718	0.404	3.50591635859587e-33	"12"	"Prmt7"
"Ccdc134"	1.1950528124247e-37	0.479260987964743	0.343	0.4	3.71099749842241e-33	"12"	"Ccdc134"
"Hsp90b11"	1.76968845855912e-37	1.01986595543659	0.979	0.901	5.49541357036363e-33	"12"	"Hsp90b1"
"Eif3k5"	4.3803550295007e-37	0.50004572411226	0.998	0.852	1.36023164731085e-32	"12"	"Eif3k"
"Rb1cc15"	5.30777057882165e-37	0.369334509448076	0.265	0.414	1.64822199784149e-32	"12"	"Rb1cc1"
"Edem1"	9.81929327257489e-37	1.61001658036286	0.701	0.616	3.04918513993268e-32	"12"	"Edem1"
"Crlf22"	9.83562745613619e-37	0.340910088071285	0.822	0.525	3.05425739395397e-32	"12"	"Crlf2"
"Rasa21"	4.02448411283394e-36	0.402491884025505	0.328	0.423	1.24972305155832e-31	"12"	"Rasa2"
"Atf6b1"	7.39075860756179e-36	0.48793344752856	0.741	0.432	2.29505227040616e-31	"12"	"Atf6b"
"Timm10b1"	1.12619174743164e-35	0.341442567778926	0.966	0.699	3.49716323329948e-31	"12"	"Timm10b"
"Ptprc1"	2.14362024857989e-35	0.58160591490055	0.326	0.235	6.65658395791514e-31	"12"	"Ptprc"
"Ell2"	5.01971658203864e-35	0.561091616782113	0.35	0.479	1.55877259022046e-30	"12"	"Ell2"
"Itga42"	1.0055716581526e-34	0.937436107480664	0.345	0.14	3.12260167006128e-30	"12"	"Itga4"
"Sec635"	1.85440942727056e-34	0.310606602406646	0.358	0.58	5.75849759450327e-30	"12"	"Sec63"
"Tcf34"	2.1716162593582e-34	0.305744218135515	0.331	0.398	6.74351997018502e-30	"12"	"Tcf3"
"Trim256"	2.97374039361175e-34	0.276502337051017	0.261	0.377	9.23435604428256e-30	"12"	"Trim25"
"Psmd113"	3.70542499295259e-34	0.334682428841665	0.996	0.741	1.15064562306157e-29	"12"	"Psmd11"
"Atat11"	3.85400265441126e-34	0.271607911371617	0.4	0.474	1.19678344427433e-29	"12"	"Atat1"
"Kif5b6"	5.6555861576184e-34	0.30251986743015	0.343	0.568	1.75622916952524e-29	"12"	"Kif5b"
"Eaf2"	7.29440607976677e-34	0.943091265782624	0.348	0.333	2.26513191994997e-29	"12"	"Eaf2"
"Pck2"	8.82846693259997e-34	0.599674569517237	0.72	0.501	2.74150383658027e-29	"12"	"Pck2"
"Ighv10-1"	9.45730528822609e-34	0.856926809403293	0.631	0.089	2.93677701115285e-29	"12"	"Ighv10-1"
"Igkv3-2"	1.84650428623358e-33	1.55381301794238	0.347	0.181	5.73394976004113e-29	"12"	"Igkv3-2"
"Sec31a4"	2.40125064095439e-33	0.293353003991172	0.335	0.476	7.45660361535568e-29	"12"	"Sec31a"
"Foxp16"	4.00400580247705e-33	0.270049988177356	0.718	0.349	1.2433639218432e-28	"12"	"Foxp1"
"Rps15a5"	5.7462247864023e-33	0.981712461687375	1	0.97	1.78437518292151e-28	"12"	"Rps15a"
"Msi24"	7.08527618852541e-33	0.642337133868739	0.339	0.367	2.2001908148228e-28	"12"	"Msi2"
"Ddx185"	7.16872467687952e-33	0.278573969357052	0.339	0.481	2.2261040739114e-28	"12"	"Ddx18"
"C2cd51"	1.21345464162753e-32	0.304926665424629	0.318	0.367	3.76814069864596e-28	"12"	"C2cd5"
"Creb3l23"	1.5718715563608e-32	0.380850901000602	0.366	0.516	4.8811327439672e-28	"12"	"Creb3l2"
"Eef1d3"	2.37339219992474e-32	0.614718240571247	1	0.867	7.37009479842628e-28	"12"	"Eef1d"
"Clec2d4"	2.42381526840636e-32	0.406830620547799	0.314	0.428	7.52667355298227e-28	"12"	"Clec2d"
"4932438A13Rik5"	2.56167761305783e-32	0.266649206482686	0.693	0.348	7.95477749182847e-28	"12"	"4932438A13Rik"
"Ier55"	3.33460359663381e-32	0.553006821065062	0.356	0.504	1.0354944548627e-27	"12"	"Ier5"
"Rabggtb2"	9.08352750385576e-32	0.319487685290047	0.968	0.682	2.82070779577233e-27	"12"	"Rabggtb"
"Vpreb3"	1.30553799718722e-31	0.461495205263261	0.352	0.157	4.05408714266548e-27	"12"	"Vpreb3"
"Grpel1"	2.2983912818302e-31	0.2723678407788	1	0.906	7.13719444746733e-27	"12"	"Grpel1"
"Psip12"	2.52458708849154e-31	0.339600533489503	0.455	0.604	7.83960028589277e-27	"12"	"Psip1"
"Igkv12-41"	2.59588071975816e-31	1.36699970013791	0.369	0.249	8.06098839906501e-27	"12"	"Igkv12-41"
"D10Wsu102e"	2.81581255729324e-31	0.768699319367318	0.415	0.604	8.74394273416269e-27	"12"	"D10Wsu102e"
"Ifi27l2a3"	3.00091534699121e-31	0.300747012084468	0.309	0.342	9.3187424270118e-27	"12"	"Ifi27l2a"
"Strbp"	3.49878256642803e-31	0.313097010395638	0.392	0.524	1.0864769503529e-26	"12"	"Strbp"
"Cdip11"	1.05617910513299e-30	0.272086773568237	0.848	0.51	3.27975297516948e-26	"12"	"Cdip1"
"Trp53inp11"	1.25300402246e-30	1.05362952589799	0.691	0.582	3.89095339094504e-26	"12"	"Trp53inp1"
"Cd745"	2.09061468478873e-30	1.06526765632888	0.686	0.486	6.49198578067446e-26	"12"	"Cd74"
"Sec61b3"	2.23097040235412e-30	1.0167840871569	1	0.99	6.92783239043026e-26	"12"	"Sec61b"
"S100a103"	2.73707067385225e-30	0.390841742312235	1	0.977	8.49942556351339e-26	"12"	"S100a10"
"Cyb5b"	2.75350715595144e-30	0.26379347882915	0.991	0.704	8.550465771376e-26	"12"	"Cyb5b"
"Gusb1"	3.24925800966827e-30	0.386197278705311	0.896	0.577	1.00899208974229e-25	"12"	"Gusb"
"Yars3"	3.2752806590981e-30	0.366373298101716	0.407	0.53	1.01707290306973e-25	"12"	"Yars"
"Plek1"	3.43153170942438e-30	0.316103785740084	0.331	0.25	1.06559354172755e-25	"12"	"Plek"
"Atp2a24"	3.95219897118953e-30	0.401650761903696	0.328	0.487	1.22727634652349e-25	"12"	"Atp2a2"
"Atf63"	4.96261622897386e-30	0.64481320379071	0.352	0.462	1.54104121758325e-25	"12"	"Atf6"
"Srp54a"	6.00825458333878e-30	0.356273064717906	0.886	0.613	1.86574329576419e-25	"12"	"Srp54a"
"Rps124"	6.27150305721505e-30	1.01129292210017	0.977	0.881	1.94748984435699e-25	"12"	"Rps12"
"Set6"	8.25291236171094e-30	0.282809090379675	0.335	0.529	2.5627768756821e-25	"12"	"Set"
"1700017B05Rik"	8.73290266586875e-30	0.45652047275517	0.362	0.475	2.71182826483222e-25	"12"	"1700017B05Rik"
"Pml3"	1.76820838372425e-29	0.416637043708435	0.324	0.331	5.49081749397891e-25	"12"	"Pml"
"Inpp5d4"	2.4290648808945e-29	0.297075529694455	0.295	0.141	7.54297517464168e-25	"12"	"Inpp5d"
"Edem3"	3.15887136346638e-29	0.520854832868508	0.347	0.378	9.80924324497216e-25	"12"	"Edem3"
"Derl11"	5.15234629192584e-29	0.811137039150259	1	0.85	1.59995809403173e-24	"12"	"Derl1"
"Dnajb11"	5.6284168518767e-29	1.09714435854834	0.979	0.798	1.74779228501327e-24	"12"	"Dnajb11"
"Hyou1"	6.91242598295999e-29	0.620799835690829	0.356	0.455	2.14651564048856e-24	"12"	"Hyou1"
"Prg2"	7.40566556487307e-29	1.02582021648817	0.367	0.131	2.29968132786003e-24	"12"	"Prg2"
"Ddx505"	1.22342804216345e-28	0.516772812626023	0.864	0.601	3.79911109933016e-24	"12"	"Ddx50"
"Ccar14"	2.21879843409176e-28	0.3914497284707	0.83	0.528	6.89003477738513e-24	"12"	"Ccar1"
"Nus12"	4.01794088197192e-28	0.30770377177249	0.816	0.524	1.24769118207874e-23	"12"	"Nus1"
"Hmgb27"	6.32626899584847e-28	0.25389645902717	0.35	0.491	1.96449631128082e-23	"12"	"Hmgb2"
"St6gal11"	9.22507333661365e-28	0.676192038559426	0.366	0.532	2.86466202321864e-23	"12"	"St6gal1"
"Capza14"	9.25518817015355e-28	0.254943589131432	0.335	0.484	2.87401358247778e-23	"12"	"Capza1"
"Zfp1066"	1.33398077557665e-27	0.348282559769123	0.318	0.482	4.14241050239816e-23	"12"	"Zfp106"
"Rpia"	1.88672950987739e-27	0.357871473524859	0.371	0.44	5.85886114702226e-23	"12"	"Rpia"
"Ly92"	3.71691212625488e-27	0.30877831420823	0.348	0.186	1.15421272256593e-22	"12"	"Ly9"
"Man2a16"	3.92925425367889e-27	0.284169292191667	0.311	0.493	1.22015132339491e-22	"12"	"Man2a1"
"Rpl35a4"	5.36152701515414e-27	0.628139145067614	0.856	0.84	1.66491498401581e-22	"12"	"Rpl35a"
"Eif4a25"	5.60693792162759e-27	0.400646671024124	0.331	0.465	1.74112243280302e-22	"12"	"Eif4a2"
"Rtf16"	1.39983409673795e-26	0.31761153774529	0.733	0.444	4.34690482060036e-22	"12"	"Rtf1"
"Rpl137"	1.41591102535554e-26	0.850129973782241	1	0.985	4.39682850703655e-22	"12"	"Rpl13"
"Uba13"	1.82700404629499e-26	0.408898420086975	0.775	0.486	5.67339566495983e-22	"12"	"Uba1"
"Odc13"	1.96371956941721e-26	0.618175559431502	0.386	0.517	6.09793837891127e-22	"12"	"Odc1"
"Ythdc16"	2.04780146373197e-26	0.321088526978739	0.275	0.426	6.35903788532689e-22	"12"	"Ythdc1"
"Rpl187"	2.40136021436843e-26	0.787923778735819	1	0.979	7.4569438736783e-22	"12"	"Rpl18"
"Phf35"	2.48396828431427e-26	0.293448988760352	0.381	0.524	7.7134667132811e-22	"12"	"Phf3"
"Cerk6"	3.35660271402142e-26	0.350758391616752	0.314	0.338	1.04232584078507e-21	"12"	"Cerk"
"Skiv2l22"	4.97563902794032e-26	0.271351339880334	0.725	0.502	1.54508518734631e-21	"12"	"Skiv2l2"
"Fam214a2"	5.46121591057652e-26	0.653278932759292	0.369	0.427	1.69587137671133e-21	"12"	"Fam214a"
"Copb21"	5.97983325959218e-26	0.34028583575186	0.962	0.64	1.85691762210116e-21	"12"	"Copb2"
"Cdv32"	6.72512889026323e-26	0.511702854418918	0.352	0.514	2.08835427429344e-21	"12"	"Cdv3"
"Kmt2c5"	7.84472171707147e-26	0.364864452650679	0.322	0.359	2.4360214348022e-21	"12"	"Kmt2c"
"Serp11"	1.16885582586833e-25	0.596199306866582	0.843	0.92	3.62964799606892e-21	"12"	"Serp1"
"Mgat16"	1.567869555567e-25	0.311223087114039	0.347	0.466	4.86870533090221e-21	"12"	"Mgat1"
"Copg1"	2.23233087181513e-25	0.268738972584327	0.913	0.581	6.93205705624753e-21	"12"	"Copg1"
"Ralgps25"	2.49869272504771e-25	0.347380592786993	0.371	0.506	7.75919051909064e-21	"12"	"Ralgps2"
"Ly6k"	2.83726659324753e-25	0.349947903852323	0.295	0.252	8.81056395201155e-21	"12"	"Ly6k"
"1110008P14Rik"	2.90151128938025e-25	0.439729525437802	1	0.876	9.01006300691248e-21	"12"	"1110008P14Rik"
"Psmd132"	3.04245255327846e-25	0.441112173599314	0.977	0.717	9.44772791369559e-21	"12"	"Psmd13"
"Ybx32"	3.29462879103482e-25	0.259517514015002	0.305	0.348	1.02308107848004e-20	"12"	"Ybx3"
"Tnfrsf17"	4.99580830723313e-25	0.653257805025532	0.614	0.319	1.5513483536451e-20	"12"	"Tnfrsf17"
"Btk1"	5.8509595876977e-25	0.307224046578506	0.367	0.193	1.81689848076777e-20	"12"	"Btk"
"Tmem2596"	1.24409150316467e-24	0.28159165144624	0.284	0.434	3.86327734477724e-20	"12"	"Tmem259"
"Rac22"	1.61260571852321e-24	0.286771972289393	0.631	0.296	5.00762453773012e-20	"12"	"Rac2"
"Plpp51"	1.80459908934222e-24	0.486786574197768	0.962	0.784	5.60382155213439e-20	"12"	"Plpp5"
"Rpl36a5"	2.01545676176762e-24	0.830305643176458	0.989	0.923	6.25859788231699e-20	"12"	"Rpl36a"
"Uggt12"	2.08164821903561e-24	0.2938505627995	0.75	0.49	6.46414221457127e-20	"12"	"Uggt1"
"Nfkbia8"	2.16336183436445e-24	0.447389524789026	0.398	0.565	6.71788750425193e-20	"12"	"Nfkbia"
"Med23"	2.26460857803061e-24	0.298356470932787	0.286	0.343	7.03228901735845e-20	"12"	"Med23"
"Uqcc22"	2.26573476444429e-24	0.448109833405508	0.996	0.89	7.03578616402886e-20	"12"	"Uqcc2"
"Sars4"	2.56165577730074e-24	0.553594419168355	0.945	0.681	7.954709685252e-20	"12"	"Sars"
"Sept1"	2.98516617366694e-24	0.448061099574502	0.383	0.468	9.26983651908794e-20	"12"	"Sept1"
"Rpl36al4"	3.40195927571995e-24	0.637606865737455	0.998	0.982	1.05641041388932e-19	"12"	"Rpl36al"
"Igkv4-59"	4.94995553334407e-24	0.61740713025081	0.403	0.167	1.53710969176933e-19	"12"	"Igkv4-59"
"Snw15"	5.34270068451389e-24	0.412884340625012	0.773	0.554	1.6590688435621e-19	"12"	"Snw1"
"Ppp1r16b"	5.63027298493356e-24	0.345968984817675	0.326	0.185	1.74836867001142e-19	"12"	"Ppp1r16b"
"Rps104"	7.03315350978458e-24	0.579158001010033	0.989	0.983	2.18400515939341e-19	"12"	"Rps10"
"Eif15"	7.86606196245646e-24	0.843591079491825	0.996	0.965	2.44264822120161e-19	"12"	"Eif1"
"Arhgap152"	9.45364562870934e-24	0.402367334843191	0.364	0.152	2.93564057708311e-19	"12"	"Arhgap15"
"Slc35b11"	1.88866332841565e-23	0.361491788156321	1	0.848	5.86486623372911e-19	"12"	"Slc35b1"
"Stard52"	2.9245460189105e-23	0.335997188893916	0.761	0.491	9.08159275252279e-19	"12"	"Stard5"
"Frg13"	3.0693889052588e-23	0.34707326812885	0.78	0.523	9.53137336750014e-19	"12"	"Frg1"
"Samm503"	3.39629403270267e-23	0.296561732748093	0.989	0.718	1.05465118597516e-18	"12"	"Samm50"
"Gm43121"	4.89492224086464e-23	0.269093324614001	0.39	0.063	1.5200202034557e-18	"12"	"Gm43121"
"Srgn3"	4.98826679506469e-23	0.446524006848246	0.366	0.317	1.54900648787144e-18	"12"	"Srgn"
"Rabgap1l"	5.0387071309189e-23	0.471595479270852	0.398	0.438	1.56466972536425e-18	"12"	"Rabgap1l"
"Aamp4"	9.99862452688284e-23	0.438470578978179	0.991	0.728	3.10487287433293e-18	"12"	"Aamp"
"Mib12"	1.05483412454252e-22	0.333746106999729	0.652	0.346	3.2755764069419e-18	"12"	"Mib1"
"Ighv1-76"	1.1103252894009e-22	0.547111107380559	0.595	0.214	3.44789312117661e-18	"12"	"Ighv1-76"
"Gdap2"	1.2183220052684e-22	0.36304353788014	0.795	0.586	3.78325532295995e-18	"12"	"Gdap2"
"Cbx36"	1.49812848282074e-22	0.267940639935704	0.348	0.562	4.65213837770324e-18	"12"	"Cbx3"
"Dcaf15"	1.78164403137847e-22	0.2901321142457	0.619	0.344	5.53253921063955e-18	"12"	"Dcaf15"
"Dhrs71"	1.79868594973094e-22	0.261179081980052	0.464	0.588	5.58545947969949e-18	"12"	"Dhrs7"
"Ero1lb"	3.38164092473283e-22	0.654230635557367	0.402	0.483	1.05010095635729e-17	"12"	"Ero1lb"
"Ewsr15"	3.44206393786767e-22	0.255712828395854	0.358	0.541	1.06886411462605e-17	"12"	"Ewsr1"
"Mxd47"	3.6850183587042e-22	0.367487527217703	0.348	0.437	1.14430875092841e-17	"12"	"Mxd4"
"Rbm286"	6.30398794752084e-22	0.357045807180971	0.318	0.443	1.95757737734365e-17	"12"	"Rbm28"
"Map1lc3b4"	1.00483279870999e-21	0.517553081615967	0.996	0.859	3.12030728983414e-17	"12"	"Map1lc3b"
"Rusc1"	1.90539980518968e-21	0.268569676442851	0.67	0.42	5.91683801505552e-17	"12"	"Rusc1"
"Nucb15"	2.06044141021251e-21	0.498526568359413	0.394	0.541	6.39828871113291e-17	"12"	"Nucb1"
"Sp1401"	3.41913072668996e-21	0.447487731832826	0.362	0.436	1.06174266455903e-16	"12"	"Sp140"
"Clptm1l1"	3.44833509526549e-21	0.513940848616856	0.451	0.593	1.07081149713279e-16	"12"	"Clptm1l"
"Csnk1a17"	4.73863418499271e-21	0.279875885936756	0.386	0.603	1.47148807346579e-16	"12"	"Csnk1a1"
"Uso1"	5.66417521839132e-21	0.598852660766958	0.384	0.534	1.75889633056706e-16	"12"	"Uso1"
"Xbp11"	5.79613873751122e-21	0.622061646897226	0.835	0.866	1.79987496215936e-16	"12"	"Xbp1"
"Mapre23"	1.05305931239469e-20	0.269912348166949	0.377	0.44	3.27006508277924e-16	"12"	"Mapre2"
"Wnk16"	1.3389963502153e-20	0.315819251781456	0.303	0.436	4.15798536632356e-16	"12"	"Wnk1"
"Rps219"	1.38185532719631e-20	0.320169770993126	0.896	0.94	4.2910753475427e-16	"12"	"Rps21"
"Ccng2"	1.79099892706488e-20	0.296031165012569	0.339	0.357	5.56158896821457e-16	"12"	"Ccng2"
"Sec24d1"	2.02243976446942e-20	0.281777005724167	0.46	0.56	6.28028220060689e-16	"12"	"Sec24d"
"Ppp3cc"	3.40404781826227e-20	0.260430921141041	0.42	0.476	1.05705896900498e-15	"12"	"Ppp3cc"
"Mdh21"	4.15307774454822e-20	0.259020839528303	1	0.862	1.28965523201456e-15	"12"	"Mdh2"
"Cdc5l4"	4.35055580706003e-20	0.29647815926921	0.33	0.402	1.35097809476635e-15	"12"	"Cdc5l"
"Kdm2a5"	7.20380880595622e-20	0.519941784579956	0.6	0.385	2.23699874851358e-15	"12"	"Kdm2a"
"Usp485"	1.09755720891516e-19	0.317947171010088	0.684	0.456	3.40824440084425e-15	"12"	"Usp48"
"Rps246"	1.48409989557255e-19	0.324458840249356	0.996	0.996	4.60857540572143e-15	"12"	"Rps24"
"Rps175"	1.55026050212044e-19	0.652684556484629	0.977	0.919	4.8140239372346e-15	"12"	"Rps17"
"Ncl5"	1.70185084153068e-19	1.00733635315728	0.763	0.572	5.28475741820522e-15	"12"	"Ncl"
"Fam204a2"	2.42431320231436e-19	0.283550422309523	0.392	0.45	7.52821978714678e-15	"12"	"Fam204a"
"Slc3a25"	2.8172051766615e-19	0.527562116473326	0.398	0.518	8.74826723508694e-15	"12"	"Slc3a2"
"Wdr83os3"	2.85377741437637e-19	0.428965344458432	0.975	0.826	8.86183500486294e-15	"12"	"Wdr83os"
"Rps164"	2.96114882109922e-19	0.707493371939638	1	0.994	9.1952554341594e-15	"12"	"Rps16"
"Ganab"	3.08029298123882e-19	0.420976660105726	0.443	0.536	9.5652337946409e-15	"12"	"Ganab"
"Mfsd112"	4.67146831206143e-19	0.338481894919879	0.367	0.405	1.45063105494444e-14	"12"	"Mfsd11"
"Erlec12"	4.90050836450706e-19	0.525269487692101	0.398	0.551	1.52175486243038e-14	"12"	"Erlec1"
"Hspa51"	4.99975021087803e-19	1.11735214784992	0.96	0.921	1.55257243298396e-14	"12"	"Hspa5"
"Mrps28"	5.33066831086122e-19	0.381310397694971	0.983	0.846	1.65533243057173e-14	"12"	"Mrps28"
"Rps285"	6.2999925683611e-19	0.317454074408015	0.856	0.905	1.95633669225317e-14	"12"	"Rps28"
"Slc38a26"	7.23559121654041e-19	0.258044771234393	0.417	0.606	2.24686814047229e-14	"12"	"Slc38a2"
"Igkv5-43"	9.55529488435463e-19	0.375980189838989	0.39	0.208	2.96720572043864e-14	"12"	"Igkv5-43"
"Scamp24"	1.10988675795492e-18	0.333929760963749	0.775	0.555	3.44653134947742e-14	"12"	"Scamp2"
"Rplp15"	1.62684800909339e-18	0.413372388979989	0.932	0.924	5.05185112263771e-14	"12"	"Rplp1"
"Sec23b"	1.65584181503278e-18	0.345650853508841	0.481	0.584	5.14188558822129e-14	"12"	"Sec23b"
"Glg16"	1.95107797177303e-18	0.268516954823341	0.335	0.38	6.05868242574679e-14	"12"	"Glg1"
"Man1a5"	2.68320215535022e-18	0.368927509014724	0.384	0.464	8.33214765300903e-14	"12"	"Man1a"
"Igkv17-127"	3.53559551511246e-18	1.3057471773429	0.597	0.299	1.09790847530787e-13	"12"	"Igkv17-127"
"Hist1h2bj"	3.56285773920578e-18	0.469505432057985	0.413	0.51	1.10637421375557e-13	"12"	"Hist1h2bj"
"Edem21"	4.2312581867815e-18	1.22761987276456	0.773	0.722	1.31393260474126e-13	"12"	"Edem2"
"Txndc11"	4.59651986493152e-18	0.715816806600684	0.398	0.51	1.42735731365718e-13	"12"	"Txndc11"
"Ctsl4"	4.95581893942493e-18	0.41870188384328	0.998	0.96	1.53893045525962e-13	"12"	"Ctsl"
"Rps205"	6.31905843837743e-18	0.290521154679427	0.987	0.991	1.96225721686934e-13	"12"	"Rps20"
"Gfpt14"	7.00621228747653e-18	0.672567150744797	0.383	0.466	2.17563910163009e-13	"12"	"Gfpt1"
"Smarca56"	7.91881369987166e-18	0.317293571394448	0.388	0.517	2.45902921822115e-13	"12"	"Smarca5"
"Ivns1abp6"	8.12281962834898e-18	0.40543818720398	0.373	0.459	2.52237917919121e-13	"12"	"Ivns1abp"
"Cbx41"	9.48829289069675e-18	0.357260106050982	0.377	0.367	2.94639959134806e-13	"12"	"Cbx4"
"Hist1h2ap1"	9.5526051442122e-18	0.398369954313899	0.767	0.569	2.96637047543221e-13	"12"	"Hist1h2ap"
"Anp32b6"	1.69940362868946e-17	0.438150598488249	0.981	0.72	5.27715808816937e-13	"12"	"Anp32b"
"Lars4"	2.01606381636276e-17	0.342833079131536	0.438	0.473	6.26048296895128e-13	"12"	"Lars"
"Rpl123"	2.37683724178284e-17	0.636779798262846	0.981	0.852	7.38079268690825e-13	"12"	"Rpl12"
"Ptma6"	2.69673615337517e-17	0.74047972626885	0.996	0.88	8.37417477707591e-13	"12"	"Ptma"
"Il2rg2"	2.95379398273488e-17	0.653297010503705	0.384	0.302	9.17241645458662e-13	"12"	"Il2rg"
"Zcchc77"	3.01900228678009e-17	0.272177461775928	0.312	0.4	9.37490780113822e-13	"12"	"Zcchc7"
"Ndufa1"	3.2766583083204e-17	0.368310343082781	0.856	0.925	1.01750070448273e-12	"12"	"Ndufa1"
"Igkv1-135"	4.25735117822729e-17	2.82002713074599	0.591	0.165	1.32203526137492e-12	"12"	"Igkv1-135"
"Cd1642"	5.36655240401554e-17	0.253041354919987	0.989	0.687	1.66647551801895e-12	"12"	"Cd164"
"Herpud12"	6.11696392923723e-17	1.04699035397458	0.852	0.853	1.89950080894604e-12	"12"	"Herpud1"
"Rpl225"	9.44913981294009e-17	0.46144771641683	0.945	0.941	2.93424138611229e-12	"12"	"Rpl22"
"Rps266"	1.33364284083867e-16	0.860147889311683	0.996	0.99	4.14136111365634e-12	"12"	"Rps26"
"Mbnl26"	1.42138573679179e-16	0.290440731264578	0.383	0.492	4.41382912845955e-12	"12"	"Mbnl2"
"Nme23"	1.54523617986618e-16	0.545787971905712	1	0.998	4.79842190933845e-12	"12"	"Nme2"
"Azin11"	2.06393108998041e-16	0.358470756199468	0.532	0.617	6.40912521371617e-12	"12"	"Azin1"
"Ighv10-3"	2.48213093882886e-16	0.690667373408554	0.4	0.143	7.70776120434527e-12	"12"	"Ighv10-3"
"Iglc1"	2.92042422452153e-16	2.85366864288836	0.4	0.153	9.06879334440671e-12	"12"	"Iglc1"
"Dnajc31"	2.97013700537047e-16	1.08766915021517	0.998	0.899	9.22316644277692e-12	"12"	"Dnajc3"
"Prrc1"	3.12978437499357e-16	0.281298780029947	0.775	0.563	9.71891941966753e-12	"12"	"Prrc1"
"Rpl354"	3.46313777628008e-16	0.388489032023317	0.989	0.982	1.07540817366825e-11	"12"	"Rpl35"
"Zfp7065"	5.09874907598019e-16	0.677629269534942	0.998	0.841	1.58331455056413e-11	"12"	"Zfp706"
"Ly6a5"	5.68883864654677e-16	0.775508197123127	0.398	0.376	1.76655506491217e-11	"12"	"Ly6a"
"Stt3b3"	6.00611569005942e-16	0.317309976023554	0.85	0.608	1.86507910523415e-11	"12"	"Stt3b"
"Sf3b36"	6.10348189826604e-16	0.352272255747253	0.377	0.392	1.89531423386855e-11	"12"	"Sf3b3"
"Rpl13a3"	6.8018502955665e-16	0.793919623603328	0.996	0.918	2.11217857228227e-11	"12"	"Rpl13a"
"Araf2"	8.22557038212069e-16	0.322142427720384	0.379	0.432	2.55428637075994e-11	"12"	"Araf"
"Golga43"	1.48254423657743e-15	0.370363271971506	0.403	0.483	4.60374461784389e-11	"12"	"Golga4"
"Pofut25"	1.5295883912491e-15	0.318291289565477	0.778	0.519	4.74983083134582e-11	"12"	"Pofut2"
"Rpl37a4"	1.62766171762332e-15	0.279052746095195	0.909	0.931	5.05437793173568e-11	"12"	"Rpl37a"
"Cyth13"	2.23132467959514e-15	0.266547056669532	0.367	0.426	6.92893252754679e-11	"12"	"Cyth1"
"Jpt16"	3.02351564036244e-15	0.374105695741345	0.517	0.722	9.38892311801747e-11	"12"	"Jpt1"
"Msl34"	5.35999742540755e-15	0.314699473973037	0.708	0.476	1.66444000051181e-10	"12"	"Msl3"
"Fndc3b4"	5.47149849186741e-15	0.333931990252083	0.388	0.502	1.69906442667959e-10	"12"	"Fndc3b"
"Cox7c5"	5.66453749557883e-15	0.745844113597851	0.998	0.975	1.75900882850209e-10	"12"	"Cox7c"
"Manf"	7.26995981857086e-15	1.14774684193375	0.998	0.938	2.25754062246081e-10	"12"	"Manf"
"Huwe17"	7.54472908664579e-15	0.426419396585079	0.384	0.456	2.34286472327612e-10	"12"	"Huwe1"
"Nars4"	8.34204996449167e-15	0.302981197734724	0.5	0.671	2.5904567754736e-10	"12"	"Nars"
"Dnajc56"	1.01515315032136e-14	0.321328494867301	0.4	0.48	3.15235507769292e-10	"12"	"Dnajc5"
"Tspo6"	1.23630639372217e-14	0.28290908745609	1	0.859	3.83910224442545e-10	"12"	"Tspo"
"Clk44"	1.4425245602533e-14	0.553725202765127	0.388	0.459	4.47947151695458e-10	"12"	"Clk4"
"Zfp36l27"	1.62424377337862e-14	0.270499314317075	0.396	0.498	5.04376418947262e-10	"12"	"Zfp36l2"
"Rpsa6"	1.6344547030304e-14	0.722329952792149	1	0.964	5.07547218932031e-10	"12"	"Rpsa"
"Rpl396"	1.8809581958011e-14	0.72233609762165	0.994	0.962	5.84093948542117e-10	"12"	"Rpl39"
"Parp13"	2.04877981446731e-14	0.331461617799937	0.413	0.431	6.36207595786534e-10	"12"	"Parp1"
"Arf65"	2.19883348453046e-14	0.308049437949413	0.553	0.655	6.82803761951243e-10	"12"	"Arf6"
"Dnajc17"	2.25405585947437e-14	0.372499202919728	0.83	0.593	6.99951966042576e-10	"12"	"Dnajc1"
"Ralbp16"	2.43370883380489e-14	0.322008121308973	0.4	0.504	7.55739604161432e-10	"12"	"Ralbp1"
"Jund7"	2.85487881774885e-14	0.251150330176826	0.759	0.625	8.8652551927555e-10	"12"	"Jund"
